CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,FCLTY_NM,RPRSNTV_TEL_NO,ZIP_NO,FCLTY_ADDR,FCLTY_DETAIL_ADDR,MAIN_ITEM_CD,MAIN_ITEM_NM,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,COURSE_FLAG_CD,COURSE_ITEM_NM,COURSE_NM
48,경남,48120,창원시,창원시설공단(창원축구센터 다목적체육관),552108051,51460,경상남도 창원시 성산구 비음로 97,창원축구센터(사파정동),9,배드민턴,128.705739,35.223555,장애인강좌,,
48,경남,48120,창원시,창원시장애인종합복지관,22376481,51144,경상남도 창원시 의창구 봉곡로97번길 87,창원시장애인종합복지관(봉곡동),3,기타종목,128.6795397,35.250421,장애인강좌,,
48,경남,48120,창원시,창원시장애인탁구교실,7088148979,51453,경상남도 창원시 성산구 비음로14번길 6,지하층(사파동),21,탁구,128.6980639,35.2287364,장애인강좌,,
48,경남,48120,창원시,창원심리운동발달센터,552670100,51465,경상남도 창원시 성산구 가양로124번길 13,601호 창원심리운동발달센터(대방동),3,기타종목,128.7075527,35.2082587,장애인강좌,,
48,경남,48120,창원시,창원히트배드민턴센터,,51110,경상남도 창원시 의창구 북면 천주로480번길 10-6,히트배드민턴센터,9,배드민턴,128.6044326,35.2999691,장애인강좌,,
48,경남,48310,거제시,상동 소나무향기태권도장,556385541,53296,경상남도 거제시 상동1길 15-9,"상가3층 소나무향기태권도장(상동동, 덕산3차베스트타운)",22,태권도,128.6402895,34.8625222,장애인강좌,,
48,경남,48860,산청군,남부문화체육센터,559737373,52249,경상남도 산청군 신안면 원지강변로 67-10,남부문화체육센터,3,기타종목,127.9710731,35.3013079,장애인강좌,,
48,경남,48120,창원시,남문검도관,555450067,51617,경상남도 창원시 진해구 웅천동로106번길 52,301호(남문동),1,검도,128.7510117,35.1051469,장애인강좌,,
48,경남,48170,진주시,한주탁구장,,52661,경상남도 진주시 진주대로1208번길 16,"상가동 지하 1층 한주탁구장(상봉동, 상봉한주타운)(상봉동)",21,탁구,128.0708862,35.1955769,장애인강좌,,
48,경남,48220,통영시,천부경명상센터,556455820,53043,경상남도 통영시 무전8길 22-16,"상가 6층(무전동, 진우하이빌2차)",3,기타종목,128.4267836,34.8591143,장애인강좌,,
48,경남,48170,진주시,화랑태권도,557489745,52661,경상남도 진주시 북장대로 93,2층 화랑태권도(상봉동),22,태권도,128.0720153,35.1981906,장애인강좌,,
48,경남,48250,김해시,나마스테요가,553278873,51019,경상남도 김해시 율하3로 37,경보센텀 901 나마스테요가(율하동),78,요가,128.8137393,35.1716396,장애인강좌,,
48,경남,48330,양산시,천호탁구교실,,50597,경상남도 양산시 물금읍 목화로 84,"303호,304호",21,탁구,129.0040161,35.3335998,장애인강좌,,
48,경남,48310,거제시,나라찬태권도장 일운관,26816447,53328,경상남도 거제시 일운면 거제대로 2533,경남 거제시 일운면 지세포해안로50 2층,22,태권도,128.700519,34.8323441,장애인강좌,,
48,경남,48270,밀양시,청담 지니 스포츠아카데미,,50438,경상남도 밀양시 새미리벌로 39,2층(삼문동),6,롤러인라인,128.7468972,35.4835498,장애인강좌,,
48,경남,48310,거제시,나라찬 태권도장 옥포관,556875059,53220,경상남도 거제시 옥포중앙로 81,3층 나라찬 태권도장(옥포동),22,태권도,128.694668,34.8965319,장애인강좌,,
48,경남,48310,거제시,용인대이단옆차기태권도장,556380610,53246,경상남도 거제시 중곡로 42,"덕산1차 상가 410호 용인대 이단옆차기 태권도장(고현동, 덕산베스트타운)",22,태권도,128.6318479,34.8969511,장애인강좌,,
48,경남,48170,진주시,꿈트리 운동발달센터,557617313,52722,경상남도 진주시 진주대로960번길 9,2층 꿈트리 운동발달센터(칠암동),3,기타종목,128.0886898,35.1860211,장애인강좌,,
48,경남,48240,사천시,청무태권도장,558343938,52547,경상남도 사천시 임내길 14,2층 청무태권도장(죽림동),22,태권도,128.0639034,34.9694308,장애인강좌,,
48,경남,48120,창원시,루담 점핑다이어트,,51436,경상남도 창원시 성산구 용지로153번길 6,3층 루담점핑다이어트(용호동),3,기타종목,128.6807493,35.2291057,장애인강좌,,
48,경남,48120,창원시,청운멀티짐하이브주짓수,,51502,경상남도 창원시 성산구 단정로76번길 4,하이브주짓수(상남동),75,합기도,128.687348,35.2171811,장애인강좌,,
48,경남,48330,양산시,아이러브바디 점핑다이어트,553621515,50576,경상남도 양산시 중앙로 250,호암빌딩 201호 아이러브바디 점핑다이어트(신기동),3,기타종목,129.0417757,35.3524811,장애인강좌,,
48,경남,48250,김해시,김해시도시개발공사 진영스포츠센터,553442806,50860,경상남도 김해시 진영읍 김해대로 257,진영스포츠센터,12,수영,128.7189134,35.30812,장애인강좌,,
48,경남,48250,김해시,김해마실파크골프,,50963,경상남도 김해시 금관대로 1064,마실파크골프아카데미(풍유동),2,골프,128.8489569,35.223016,장애인강좌,,
48,경남,48240,사천시,상현사우나,558524588,52516,경상남도 사천시 사천읍 무산1길 51-9,상현사우나,25,헬스,128.0900225,35.0871812,장애인강좌,,
48,경남,48120,창원시,새싹아동발달연구소,26036523,51360,경상남도 창원시 마산회원구 양덕동19길 11,새싹빌 2층 새싹아동발달연구소(양덕동),3,기타종목,128.5889623,35.2325124,장애인강좌,,
48,경남,48330,양산시,연세꿈이룸 아동발달센터,,50611,경상남도 양산시 물금읍 삽량로 30,206호,3,기타종목,129.0128396,35.3286429,장애인강좌,,
48,경남,48120,창원시,김영미아동발달센터,22564006,51316,경상남도 창원시 마산회원구 양덕서8길 9,303호(석전동),3,기타종목,128.578604,35.231944,장애인강좌,,
48,경남,48880,거창군,체인지바디,559442111,50134,경상남도 거창군 거창읍 거창대로 100,7층 체인지바디,25,헬스,127.9151,35.6903679,장애인강좌,,
48,경남,48170,진주시,김성은탁구교실,,52716,경상남도 진주시 진주대로 849-10,지하1층(주약동),21,탁구,128.0916335,35.1768343,장애인강좌,,
48,경남,48270,밀양시,김봉준체육관,553551799,50423,경상남도 밀양시 내이1길 25,2층 김봉준체육관(내이동),76,복싱,128.7461142,35.4966196,장애인강좌,,
48,경남,48120,창원시,샨티요가원,22526074,51378,경상남도 창원시 의창구 팔용로 428,창원시 의창구 팔용동100번지 드림피아상가305호 샨티요가원(팔용동),78,요가,128.61278,35.2545844,장애인강좌,,
48,경남,48330,양산시,샵볼링장,553881598,50653,경상남도 양산시 물금읍 야리3길 8-7,401호(DS프라자),10,볼링,129.0098976,35.3118171,장애인강좌,,
48,경남,48170,진주시,촉석골프랜드,557536966,52728,경상남도 진주시 강남로 31,촉석골프랜드(주약동),2,골프,128.0959832,35.1717599,장애인강좌,,
48,경남,48250,김해시,김민준태권도장,,51018,경상남도 김해시 율하3로 38,205호(율하동),22,태권도,128.8143922,35.1712567,장애인강좌,,
48,경남,48170,진주시,최기수복싱체육관,557431440,52690,경남 진주시 남강로 633,3층 최기수복싱체육관,76,복싱,128.0807268,35.190845,장애인강좌,,
48,경남,48220,통영시,김도영 붐 탁구스쿨,,53043,경상남도 통영시 무전8길 22-5,클라시스 상가 4층 김도영 붐 탁구스쿨(무전동),21,탁구,128.427244,34.8587912,장애인강좌,,
48,경남,48330,양산시,양산주민편익시설,553798630,50635,경상남도 양산시 동면 강변로 264-1,양산주민편익시설,12,수영,129.0276,35.3278304,장애인강좌,,
48,경남,48220,통영시,태성체육관,556414125,53076,경상남도 통영시 데메3길 14-16,2층 태성체육관(도남동),22,태권도,128.4204803,34.8293864,장애인강좌,,
48,경남,48120,창원시,마산 올림픽수영장,27120524,51323,경상남도 창원시 마산회원구 삼호로 63,마산 올림픽 수영장(양덕동),12,수영,128.579706,35.220932,장애인강좌,,
48,경남,48250,김해시,다솜체육센터,23224507,50902,경상남도 김해시 삼계중앙로 46,성우프라자 502호(삼계동),3,기타종목,128.8701309,35.2603492,장애인강좌,,
48,경남,48250,김해시,서민숙메디요가앤필라테스,,50998,경상남도 김해시 계동로23번길 5,대우프라자 3층 302호(관동동),78,요가,128.7952655,35.1780521,장애인강좌,,
48,경남,48170,진주시,금산탁구교실,557587999,52626,경상남도 진주시 금산면 덕의길 34-12,2층,21,탁구,128.1469137,35.2206509,장애인강좌,,
48,경남,48310,거제시,희망찬 언어심리감각발달센터,556877581,53228,경상남도 거제시 옥포로15길 6,1층(옥포동),3,기타종목,128.690646,34.8927329,장애인강좌,,
48,경남,48330,양산시,가촌코리아태권도장,553882088,50655,경상남도 양산시 물금읍 물금로 96-35,4층,22,태권도,128.9946875,35.3128059,장애인강좌,,
48,경남,48120,창원시,감사랑리더십태권도장메트로지점,,51320,경상남도 창원시 마산회원구 용마로 130,10층 1005호 감사랑리더십태권도장(양덕동),22,태권도,128.5860884,35.2235828,장애인강좌,,
48,경남,48170,진주시,여우비댄스PT,,52633,경상남도 진주시 금산면 금산로 38,지하1층,14,에어로빅,128.1405501,35.2139962,장애인강좌,,
48,경남,48270,밀양시,하남읍문화복지센터 운영위원회,553912008,50460,경상남도 밀양시 하남읍 수산중앙로 67-21,하남읍문화복지센터,25,헬스,128.7120799,35.3765123,장애인강좌,,
48,경남,48330,양산시,헤세드당구센터,,50653,경상남도 양산시 물금읍 야리로 112,KJ플러스 601호 헤세드당구센터,112,당구,129.0077799,35.311218,장애인강좌,,
48,경남,48250,김해시,커브스 삼문클럽,,50981,경상남도 김해시 능동로149번길 8,2층 커브스(부곡동),25,헬스,128.8075243,35.2028782,장애인강좌,,
48,경남,48240,사천시,금강태권도&런투유줄넘기클럽,558356785,52562,경상남도 사천시 숲뫼1길 48,2층(향촌동),22,태권도,128.0866012,34.9371757,장애인강좌,,
48,경남,48170,진주시,커브스 신안클럽,557473030,52697,경상남도 진주시 진양호로 282,"5층, 커브스 신안클럽(신안동)",25,헬스,128.0644499,35.1784914,장애인강좌,,
48,경남,48820,고성군,금강사우나,26722900,52936,경상남도 고성군 고성읍 성내로 55,금강사우나1층,25,헬스,128.3155061,34.976733,장애인강좌,,
48,경남,48310,거제시,아일랜드헬스 아주점,556818001,53305,경상남도 거제시 아주1로2길 62,4층 아일랜드 피트니스(아주동),25,헬스,128.685642,34.8674318,장애인강좌,,
48,경남,48310,거제시,아일랜드피트니스 롯데마트점,556889005,53227,경상남도 거제시 서간도길 9-9,"롯데마트 3층 아일랜드피트니스(옥포동, 거제엘크루랜드마크,롯데마트)",25,헬스,128.6907995,34.8885634,장애인강좌,,
48,경남,48250,김해시,헬스는여기서(워너비휘트니스),553148883,50989,경상남도 김해시 번화1로84번길 24,5층(대청동),25,헬스,128.8019872,35.1953521,장애인강좌,,
48,경남,48120,창원시,강무검도관,552222056,51714,경상남도 창원시 마산합포구 수산2길 75,2층(신포동1가),1,검도,128.5738654,35.1983953,장애인강좌,,
48,경남,48330,양산시,극동태권스쿨,553673166,50636,경상남도 양산시 동면 계석로 10,상가2층(양산극동아파트),22,태권도,129.0363678,35.3286538,장애인강좌,,
48,경남,48250,김해시,에이피엠(APM)다이어트댄스,,50865,경상남도 김해시 진영읍 여래로20번길 6,2층 201호,7,댄스(줌바 등),128.7340903,35.304647,장애인강좌,,
48,경남,48120,창원시,엠트레이닝센터,,51215,경상남도 창원시 마산회원구 내서읍 호계본동로 11,스마일빌딩 301호,3,기타종목,128.5220471,35.2609605,장애인강좌,,
48,경남,48170,진주시,혁신바둑학원,,52859,경상남도 진주시 범골로54번길 19,"303호, 304호 혁신바둑학원(충무공동)",3,기타종목,128.1325339,35.1686778,장애인강좌,,
48,경남,48220,통영시,극단푸른꿈,,53047,경상남도 통영시 중앙로 234,1층(북신동),7,댄스(줌바 등),128.4279997,34.8513536,장애인강좌,,
48,경남,48250,김해시,케이플러스볼링,553293838,50965,경상남도 김해시 흥동로 6,3.4층(풍유동),10,볼링,128.849133,35.2224478,장애인강좌,,
48,경남,48330,양산시,엠제이키즈 수영장,553668377,50638,경상남도 양산시 동면 곡리1길 28,mj 키즈 수영장,12,수영,129.0311515,35.3164207,장애인강좌,,
48,경남,48330,양산시,그래비티,553855571,50603,경상남도 양산시 물금읍 가촌로 58,그래비티,25,헬스,128.9899762,35.3175942,장애인강좌,,
48,경남,48120,창원시,굿바디운동센터,552650789,51166,경상남도 창원시 의창구 도계로4번길 28,5층 굿바디운동센터(도계동),25,헬스,128.6347306,35.2572778,장애인강좌,,
48,경남,48880,거창군,(사)거창스포츠클럽,559459966,50128,경상남도 거창군 거창읍 거열로1길 100-24,"상가 101호, 102호(나리안길아파트)",3,기타종목,127.9117647,35.6942676,장애인강좌,,
48,경남,48840,남해군,사단법인 남해군공공스포츠클럽,558647331,52426,경상남도 남해군 남해읍 화전로43번길 16,2층 남해군공공스포츠클럽,3,기타종목,127.8932834,34.8337053,장애인강좌,,
48,경남,48170,진주시,코어짐피트니스,293923101,52759,경상남도 진주시 진주대로 1022,4층 코어짐피트니스(동성동),25,헬스,128.085564,35.1908931,장애인강좌,,
48,경남,48240,사천시,라온,,52524,경상남도 사천시 정동면 수청2길 19,2층,21,탁구,128.1100681,35.0578151,장애인강좌,,
48,경남,48170,진주시,국일헬스클럽,27436444,52696,경상남도 진주시 진양호로 342,4층 국일헬스(신안동),25,헬스,128.0679748,35.1830772,장애인강좌,,
48,경남,48250,김해시,국술원합기도 의성도장 1관,553450789,50867,경상남도 김해시 진영읍 진영로 129,3층 301호,75,합기도,128.7271713,35.3036777,장애인강좌,,
48,경남,48250,김해시,석봉태권도장,553119941,51023,경상남도 김해시 율하로 476,위드상가 4층(장유동),22,태권도,128.8266959,35.1670454,장애인강좌,,
48,경남,48850,하동군,국무태권도장,558844775,52330,경상남도 하동군 하동읍 시장3길 10,1층,22,태권도,127.7496473,35.0690005,장애인강좌,,
48,경남,48170,진주시,키튼드림센터,557459898,52647,경상남도 진주시 서장대로61번길 11,키튼드림센터(판문동),12,수영,128.0456859,35.187497,장애인강좌,,
48,경남,48250,김해시,키파(KIPA)스포츠,553364154,50894,경상남도 김해시 금관대로 1191,키파스포츠(외동),3,기타종목,128.8528789,35.2335034,장애인강좌,,
48,경남,48220,통영시,엔젤무용스튜디오학원,,53045,경상남도 통영시 무전대로 6,2층(무전동),77,무용(발레 등),128.421395,34.8602867,장애인강좌,,
48,경남,48850,하동군,킴스포츠훈련장,,52330,경상남도 하동군 하동읍 경서대로 145-1,킴스포츠 훈련센터,22,태권도,127.7494824,35.0685587,장애인강좌,,
48,경남,48890,합천군,킹덤주짓수 합천지부,559344461,50233,경상남도 합천군 합천읍 동서로 83-1,2층 합천킹덤주짓수,110,주짓수,128.1616052,35.5671504,장애인강좌,,
48,경남,48120,창원시,호성요가연구소,22872255,51441,경상남도 창원시 성산구 신사로 65,88-14(신월동),78,요가,128.6921315,35.2242044,장애인강좌,,
48,경남,48170,진주시,킹콩피트니스,,52658,경상남도 진주시 의병로 56,2층 킹콩피트니스(상봉동),25,헬스,128.0686525,35.1977486,장애인강좌,,
48,경남,48120,창원시,필라테스365창원유니시티점,552522500,51382,경상남도 창원시 의창구 중동중앙로 47,어반브릭스상가(중동)2030호,79,필라테스,128.6249983,35.256626,장애인강좌,,
48,경남,48330,양산시,핏소굿,7078146262,50532,경상남도 양산시 신명동4길 19,2층(명동),79,필라테스,129.1700988,35.4046663,장애인강좌,,
48,경남,48250,김해시,구산골프연습장,553339394,50832,경상남도 김해시 가야로 245-1,구산골프연습장(구산동),2,골프,128.8779438,35.2573859,장애인강좌,,
48,경남,48250,김해시,강수나무용학원,,50989,경상남도 김해시 번화1로84번길 28,탑스코아빌딩3층(대청동),77,무용(발레 등),128.8023546,35.1954828,장애인강좌,,
48,경남,48170,진주시,탑스포츠아카데미,,52763,경상남도 진주시 도동로264번길 13,1층 탑스포츠아카데미(하대동),3,기타종목,128.1232884,35.1940625,장애인강좌,,
48,경남,48270,밀양시,포텐터짐&팀gj,553559682,50427,경상남도 밀양시 백민로4길 29,축협5층(내이동),3,기타종목,128.7510491,35.4945773,장애인강좌,,
48,경남,48170,진주시,탑탁구장,,52762,경상남도 진주시 하대로 71,지하1층  탑탁구장(하대동),21,탁구,128.1195169,35.193224,장애인강좌,,
48,경남,48250,김해시,커브스 진영클럽,553435330,50862,경상남도 김해시 진영읍 김해대로361번길 16,나경타운 303호,3,기타종목,128.7298955,35.3082271,장애인강좌,,
48,경남,48250,김해시,태권도 활천도장,553257799,50929,경상남도 김해시 인제로39번길 47,태권도 활천도장(삼정동),22,태권도,128.8999832,35.2314577,장애인강좌,,
48,경남,48250,김해시,에이치짐 앤 스피닝,553211107,50948,경상남도 김해시 내외중앙로 62,7층 에이치짐 앤 스피닝(내동),3,기타종목,128.8671723,35.2353757,장애인강좌,,
48,경남,48120,창원시,태극태권도체육관,,51174,경상남도 창원시 의창구 명지로 82-12,3층(명서동),22,태권도,128.6462539,35.2489285,장애인강좌,,
48,경남,48330,양산시,광명복싱다이어트클럽,553667851,50549,경상남도 양산시 평산로 33,유토피아빌딩6층(평산동),76,복싱,129.1513117,35.3814692,장애인강좌,,
48,경남,48310,거제시,선인검도관,556330633,53237,경상남도 거제시 해명로 14,3층 선인검도관(수월동),1,검도,128.6426046,34.8954505,장애인강좌,,
48,경남,48120,창원시,성균관태권스쿨,552966009,51106,경상남도 창원시 의창구 북면 동곡로 17,천주빌딩5층,22,태권도,128.5853245,35.3179142,장애인강좌,,
48,경남,48120,창원시,공동당구구역,,51237,경상남도 창원시 마산회원구 내서읍 삼계로 9,삼계빌딩 6층 공동당구구역,112,당구,128.5037682,35.2318092,장애인강좌,,
48,경남,48120,창원시,택견,555457474,51669,경상남도 창원시 진해구 진해대로 680,1층(경화동),3,기타종목,128.6898426,35.1590214,장애인강좌,,
48,경남,48840,남해군,터미널 볼링센터,558634438,52414,경상남도 남해군 남해읍 남해대로 2835,3층 310호,10,볼링,127.8984846,34.8417908,장애인강좌,,
48,경남,48120,창원시,공남호아동발달연구소,22922449,51354,경상남도 창원시 마산회원구 구암남1길 57-2,1층공남호아동발달연구소(구암동),79,필라테스,128.590595,35.2429995,장애인강좌,,
48,경남,48330,양산시,화랑39태권도장,553620077,50590,경상남도 양산시 두전길 42,"제상가7동 101호(어곡동, 삼성파크빌아파트)",22,태권도,129.0280918,35.3818202,장애인강좌,,
48,경남,48170,진주시,골드휘트니스헬스,557582278,52761,경상남도 진주시 하대로40번길 6,골드휘트니스헬스(하대동),25,헬스,128.1157178,35.1926073,장애인강좌,,
48,경남,48250,김해시,에이스스크린골프연습장,7078080212,50966,경상남도 김해시 주촌면 선지로97번길 6,에이스프라자 3층 에이스스크린골프연습장,2,골프,128.8462455,35.2274301,장애인강좌,,
48,경남,48330,양산시,화랑체육관,23672300,50634,경상남도 양산시 양주로 94,"청어람상가3층(남부동, 양산신도시아파트청어람)",22,태권도,129.0332438,35.3330283,장애인강좌,,
48,경남,48120,창원시,성룡에스알스포츠,552234329,51314,경상남도 창원시 마산회원구 3·15대로 587,"3층, 성룡유도관(석전동)",17,유도,128.5730781,35.2265612,장애인강좌,,
48,경남,48120,창원시,성산복싱체육관,552631260,51442,경상남도 창원시 성산구 상남로192번길 41-6,2층 성산복싱체육관(신월동),76,복싱,128.691753,35.2271432,장애인강좌,,
48,경남,48120,창원시,필렉스휘트니스요가센터,552777007,51147,경상남도 창원시 의창구 봉곡로111번길 8,(봉곡동) 5층 필렉스 휘트니스 요가센터,25,헬스,128.671153,35.2471551,장애인강좌,,
48,경남,48170,진주시,좋은바디운동교정원gbec,557523266,52813,경상남도 진주시 남강로1129번길 10-6,1층(상평동),3,기타종목,128.1161908,35.1686972,장애인강좌,,
48,경남,48250,김해시,필라테스허브,,50910,경상남도 김해시 구산로10번길 21-4,1층(구산동),79,필라테스,128.8710672,35.2470472,장애인강좌,,
48,경남,48170,진주시,화랑태권도장,,52831,경상남도 진주시 사들로156번길 5,404호(충무공동),22,태권도,128.1497539,35.1817503,장애인강좌,,
48,경남,48170,진주시,고려태권도장,557633395,52785,경상남도 진주시 모덕로 121,고려태권도장 (2층)(상대동),22,태권도,128.1106877,35.1834913,장애인강좌,,
48,경남,48730,함안군,고려태권도장,555873312,52017,경상남도 함안군 칠원읍 용산1길 11,3층,22,태권도,128.517743,35.3078524,장애인강좌,,
48,경남,48120,창원시,성지필라테스,552310227,51214,경상남도 창원시 마산회원구 내서읍 호원로 311,3층 성지필라테스,79,필라테스,128.5228255,35.261203,장애인강좌,,
48,경남,48120,창원시,성지필라테스 중동점,552920277,51389,경상남도 창원시 의창구 평산로 102,403호 성지필라테스 중동점(팔용동),79,필라테스,128.6199695,35.2521585,장애인강좌,,
48,경남,48170,진주시,고려태권도,557633310,52831,경상남도 진주시 사들로156번길 3,5층 고려태권도(충무공동),22,태권도,128.1494863,35.1818225,장애인강좌,,
48,경남,48170,진주시,팍스탁구광장,,52633,경상남도 진주시 금산면 금산로 148,팍스탁구광장 1층,21,탁구,128.1508064,35.2116768,장애인강좌,,
48,경남,48310,거제시,고고락볼링장,26370202,53251,경상남도 거제시 고현천로 28,2층 고고락볼링장(고현동),10,볼링,128.6250398,34.8893763,장애인강좌,,
48,경남,48330,양산시,퍼스트원 피트니스,553876138,50650,경상남도 양산시 동면 금오16길 4,6층 퍼스트원 피트니스,25,헬스,129.0257788,35.3177185,장애인강좌,,
48,경남,48250,김해시,퍼스트클라이밍짐(주),23381707,50902,경상남도 김해시 가야로 212,4층 퍼스트클라이밍짐(주)(삼계동),111,클라이밍(암벽등반),128.8720485,35.2586052,장애인강좌,,
48,경남,48120,창원시,펄스휘트니스클럽,22224927,51752,경상남도 창원시 마산합포구 월영남로 25,해운빌딩2층(해운동),25,헬스,128.5586502,35.1763153,장애인강좌,,
48,경남,48170,진주시,펍큐진주본점,557616660,52827,경상남도 진주시 진주대로516번길 6-3,3층  펍큐진주본점(가좌동),3,기타종목,128.1058707,35.1522659,장애인강좌,,
48,경남,48820,고성군,세계헬스클럽,556746929,52943,경상남도 고성군 고성읍 동외로 133,세계헬스,25,헬스,128.3258487,34.9732406,장애인강좌,,
48,경남,48170,진주시,평거천부경명상센타,,52702,경상남도 진주시 평거로26번길 5-3,1층 평거천부경명상센타(평거동),3,기타종목,128.0645366,35.1728952,장애인강좌,,
48,경남,48170,진주시,마루한한솔태권도장,557553999,52768,경상남도 진주시 도동로247번길 11,2층(하대동),22,태권도,128.1207141,35.1922702,장애인강좌,,
48,경남,48250,김해시,경희어린이스포츠클럽(진영점),553221046,50867,경상남도 김해시 진영읍 진영로 78-18,3층,3,기타종목,128.7209205,35.3036475,장애인강좌,,
48,경남,48120,창원시,강해라태권도장,555517997,51651,경상남도 창원시 진해구 풍호로35번길 28,2층 강해라태권도장(자은동),22,태권도,128.7053159,35.1421844,장애인강좌,,
48,경남,48330,양산시,경희대태권도장,553677788,50547,경상남도 양산시 평산중앙로 79,상가1동 3층 경희대태권도장(평산동),22,태권도,129.1519586,35.3864357,장애인강좌,,
48,경남,48250,김해시,율하핏점핑다이어트,,51017,경상남도 김해시 율하2로 140,4층 율하핏점핑다이어트(율하동),3,기타종목,128.8159505,35.1685729,장애인강좌,,
48,경남,48870,함양군,필라데이,,50035,경상남도 함양군 함양읍 상림1길 20,2층,79,필라테스,127.7223485,35.5227485,장애인강좌,,
48,경남,48120,창원시,어울림 발달 연구소 성주동지점,552614397,51471,경상남도 창원시 성산구 대암로 247,A동 501호(성주동),3,기타종목,128.7114494,35.2038962,장애인강좌,,
48,경남,48270,밀양시,포텐터짐1205,553559682,50428,경상남도 밀양시 중앙로 396,3층(내이동),25,헬스,128.7498593,35.4963689,장애인강좌,,
48,경남,48310,거제시,고현힘찬태권도,556377075,53258,경상남도 거제시 거제중앙로 1821-2,2층(고현동),22,태권도,128.6263691,34.8812063,장애인강좌,,
48,경남,48270,밀양시,어셈블피티샵,558027123,50434,경상남도 밀양시 삼문강변로 288-9,"어셈블피티샵 1,2,3,4 층(삼문동)",25,헬스,128.748021,35.4875246,장애인강좌,,
48,경남,48170,진주시,용호종합체육관,557599870,52766,경상남도 진주시 모덕로 273,2층(하대동),3,기타종목,128.1239692,35.1890607,장애인강좌,,
48,경남,48120,창원시,프라임헬스,552958896,51198,경상남도 창원시 의창구 읍성로 71,원창상가3층 프라임헬스(소답동),25,헬스,128.6258242,35.265141,장애인강좌,,
48,경남,48250,김해시,휴케어필라테스,,50917,경상남도 김해시 구지로 116-3,2층 휴케어필라테스(대성동),79,필라테스,128.8761549,35.238803,장애인강좌,,
48,경남,48250,김해시,김해볼링장(킴스스포츠),553357933,50926,경상남도 김해시 가락로7번길 26,김해볼링장(봉황동),10,볼링,128.8791951,35.2271353,장애인강좌,,
48,경남,48250,김해시,신어볼링장,553210040,50930,경상남도 김해시 인제로 71,1층 신어볼링센터(어방동),10,볼링,128.9043148,35.2349267,장애인강좌,,
48,경남,48120,창원시,신월중앙태권도장,552897554,51441,경상남도 창원시 성산구 동산로185번길 29,1(신월동),22,태권도,128.6921649,35.2255418,장애인강좌,,
48,경남,48120,창원시,시민생활체육관,557120775,51497,경상남도 창원시 성산구 원이대로 692,시민생활체육관,12,수영,128.6879803,35.2223473,장애인강좌,,
48,경남,48310,거제시,용인대투혼유도클럽(아주점),556819044,53305,경상남도 거제시 아주1로 74,동천빌딩 3층 용인대투혼유도클럽 아주점(아주동),17,유도,128.6850428,34.866959,장애인강좌,,
48,경남,48250,김해시,우암태권도장,553336667,50944,경상남도 김해시 금관대로1354번길 5-7,경상남도김해시금관대로1354번길5-7(내동),22,태권도,128.8663708,35.2434685,장애인강좌,,
48,경남,48250,김해시,센텀해수사우나피트니스,553212800,50887,경상남도 김해시 주촌면 선천로 65,센텀해수사우나피트니스,25,헬스,128.8407697,35.2367197,장애인강좌,,
48,경남,48310,거제시,프렌즈풋볼클럽,556814503,53311,경상남도 거제시 아주로9길 7,3층(아주동),20,축구(풋살),128.6802903,34.8656549,장애인강좌,,
48,경남,48740,창녕군,승승장구태권도장,288387953,50331,경상남도 창녕군 창녕읍 남창녕로 66,2층,22,태권도,128.5014534,35.5363886,장애인강좌,,
48,경남,48170,진주시,프로당구클럽,,52701,경상남도 진주시 평거로9번길 16,호산빌딩 4층(평거동),112,당구,128.0618589,35.1729672,장애인강좌,,
48,경남,48120,창원시,승리체육관,552533890,51350,경상남도 창원시 마산회원구 구암남10길 26,3층(구암동),22,태권도,128.5991563,35.2495331,장애인강좌,,
48,경남,48250,김해시,위드큐특수체육연구소,512662161,51016,경상남도 김해시 율하2로 264,부산시 사하구 다대로 626 기영빌딩1층,3,기타종목,128.8209133,35.1773886,장애인강좌,,
48,경남,48250,김해시,셔우드 태권도장,,50843,경상남도 김해시 가야로 511,셔우드글로컬센터 2층(동상동),22,태권도,128.889252,35.2369277,장애인강좌,,
48,경남,48120,창원시,소계중앙태권도장,22958268,51184,"경상남도 창원시 의창구 소계로94번길 1 (소계동, 믿음교회)",2층,22,태권도,128.5988049,35.2576746,장애인강좌,,
48,경남,48330,양산시,양산탁구장,553670707,50619,경상남도 양산시 삼일로 79,3층(북부동),21,탁구,129.036255,35.3441634,장애인강좌,,
48,경남,48250,김해시,스포츠라이트솔루션주식회사,553337522,50948,경상남도 김해시 함박로101번길 12,6층 601호 킴스탁구월드(외동),21,탁구,128.8656472,35.2332454,장애인강좌,,
48,경남,48330,양산시,양산DS당구클럽,,50652,경상남도 양산시 물금읍 야리3길 34,부광빌딩 3층 양산DS당구클럽,112,당구,129.0106683,35.3138155,장애인강좌,,
48,경남,48120,창원시,아니모무용학원,555469995,51642,경상남도 창원시 진해구 진해대로 995-1,3층(자은동),77,무용(발레 등),128.7077573,35.1405809,장애인강좌,,
48,경남,48220,통영시,스트라이크,556414788,53044,경상남도 통영시 원문로 48,스트라이크(북신동),10,볼링,128.4235522,34.8580655,장애인강좌,,
